source_file,excel_row,approval,start_date,end_date,marketing_channel,campaign_name_description,discount_level,code_type,unique_code_count,vanity_code,auto_or_manual,new_customer_only,exclusions,combinable,stackable_with_loyalty,campaign_id,disclaimer_details,notes,completed,inferred_scope,max_discount_percent
COUPON TRACKER_20260817.xlsx,349,Yes confirmed 7/24,2025-07-31,2026-12-31,Welcome,20% off New Customer (BloomReach Bank),Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,FA2025-TC-NEWCUSTOMER-BLOOMREACH-20OFF,"20% off order for new Customers: Discount taken with unique code entry at checkout. Code entry provided on site upon clicking from this email. Cannot be applied to previous purchases. Valid for two weeks from receipt. Not valid on select items: clearance, final sale, giftcards, shipping or taxes. Limit of one per customer, cannot be combined with other offers or sitewide promotions, other exclusions may apply, see site for details. To redeem, enter code in the promo code box during checkout. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at anytime.",New Bank to top off anyone who qualified for offer before we switch the %-off,Yes,Clearance|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,281,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"20% off orders $100 or more with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,282,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"10% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,10.0
COUPON TRACKER_20260817.xlsx,283,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"25% off entire order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,25.0
COUPON TRACKER_20260817.xlsx,284,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,$7.50 Free Ship,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,Free standard shipping is valid on orders shipped to a single U.S. address (excluding AK and HI) through 11:59 PM PST on 11/22/2025. Not valid on previous orders. Hanna Andersson reserves the right to make changes to promotions at any time.,,Yes,Dresses,
COUPON TRACKER_20260817.xlsx,285,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,$10 Expired Hanna Reward,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"$10 off: Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,
COUPON TRACKER_20260817.xlsx,286,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"15% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,15.0
COUPON TRACKER_20260817.xlsx,287,Yes confirmed 1/7/25,2025-08-03,2025-11-22,CCC,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"20% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,288,Yes confirmed 1/7/25,2025-08-03,2025-11-22,PS,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,289,Yes confirmed 1/7/25,2025-08-03,2025-11-22,PS,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"10% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,10.0
COUPON TRACKER_20260817.xlsx,290,Yes confirmed 1/7/25,2025-08-03,2025-11-22,PS,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"25% off entire order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,25.0
COUPON TRACKER_20260817.xlsx,291,Yes confirmed 1/7/25,2025-08-03,2025-11-22,PS,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"15% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,15.0
COUPON TRACKER_20260817.xlsx,292,Yes confirmed 1/7/25,2025-08-03,2025-11-22,PS,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,FA2025-TC-CCC-PS-APPEASEMENT-Q3,"20% off order with code. Valid through 11:59pm PT on 11/22/2025. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,350,Yes confirmed 7/24,2025-08-05,2025-10-30,Direct Mail,Prospecting Direct Mail - 20% Off Your First Order,Order Level,Unique,Unique,Unique,Manually Applied,,"Final Sale and Clearance, 1 time use per customer, not stackable, new customers only",No,No,FA2025-TC-DIRECTMAIL-PROSPECTING,"20% off your first order with unique code. Valid through 10/30/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions apply including Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,345,Yes confirmed 7/15,2025-08-11,2025-09-11,Influencer,Bobbie 20% off order,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Excluding final sale,No,Yes,FA2025-TC-INFLUENCER-BOBBIE20,"Extra 20% off your order with code BOBBIE20. Valid through 9/11/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, giftcards, shipping or taxes. Only valid to those with a US shipping and billing address. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Not valid to international customers. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,Dresses|Clearance,20.0
COUPON TRACKER_20260817.xlsx,346,Yes confirmed 7/15,2025-08-11,2025-09-11,Influencer,Coterie 20% off order,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Excluding final sale,No,Yes,FA2025-TC-INFLUENCER-COTERIE20,"Extra 20% off your order with code COTERIE20. Valid through 9/11/25 at 11:59 pm PST. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on final sale, giftcards, shipping or taxes. Only valid to those with a US shipping and billing address. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Not valid to international customers. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,Dresses|Clearance,20.0
COUPON TRACKER_20260817.xlsx,342,Yes confirmed 7/7,2025-08-12,2025-08-20,Affiliate,Extra 20% off $125+ (New customers only),Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,FA2025-TC-AFFILIATE-ENJOY20,"Extra 20% off your purchase of $125 or more with code ENJOY20. Valid through 8/20/25 at 11:59 pm PST. Discount taken with code at checkout on qualifying orders. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on Final Sale, Clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Can not be combined with other codes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,351,Yes,2025-08-14,2025-09-17,Employee,Dusen Dusen 30% off order,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale, not stackable",No,Yes,FA2025-TC-EMPLOYEE-HANNALOVESDUSENDUSEN,"Extra 30% off your order with code HANNALOVESDUSENDUSEN. Valid through 9/14/25 at 11:59 pm PST. Discount taken with code at checkout. Valid for on two purchases per customer. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on clearance and final sale, giftcards, shipping or taxes. Only valid to those with a US shipping and billing address. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Not valid to international customers. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance,30.0
COUPON TRACKER_20260817.xlsx,354,Yes confirmed 8/26,2025-09-03,2025-10-03,Email,Customer Survey - 15% Off sitewide,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,FA2025-TC-EMAIL-SURVEY15,"15% off your order with code SURVEY15. Valid through 10/3/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Sitewide,15.0
COUPON TRACKER_20260817.xlsx,352,Yes,2025-09-05,2025-10-03,,Teacher Appreciation 20% off sitewide,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,FA2025-TC-ORGANICSOCIAL-TEACHER20,"20% off your order with code TEACHER20. Valid through 10/3/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,353,Yes,2025-09-05,2025-10-05,Employee,Hidden Pigeon 20% off sitewide,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,FA2025-TC-EMPLOYEE-HPC20,"Extra 20% off your order with code HPC20. Valid through 10/5/25 at 11:59 pm PST. Discount taken with code at checkout. Valid for on two purchases per customer. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on clearance and final sale, giftcards, shipping or taxes. Only valid to those with a US shipping and billing address. Limit of one use per customer, can not be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Not valid to international customers. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,355,,2025-09-09,2025-11-22,Direct Mail,Prospecting Direct Mail - 15% Off Your First Order,Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Final Sale and Clearance, 1 time use per customer, not stackable, new customers only",No,No,HOL25-TC-DIRECTMAIL-PROSPECTNEW,"15% off your first order with your unique code. Valid through 11/22/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only eligible to those with a US billing and shipping address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance,15.0
COUPON TRACKER_20260817.xlsx,356,,2025-09-09,2025-11-22,Direct Mail,Prospecting Direct Mail - 15% Off Your Order,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,,HOL25-TC-DIRECTMAIL-PROSPECTEXISTING,"15% off your order with your unique code. Valid through 11/22/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only eligible to those with a US billing and shipping address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance,15.0
COUPON TRACKER_20260817.xlsx,360,,2025-09-24,2026-09-24,Site,15% off order for customers leaving a review,Order Level,Unique,Unique,Unique,Manually Applied,No,Final Sale & Clearnace,No,Yes,HOL25-TC-SITE-REVIEWSUNIQUE,"15% off order with unique code. Valid through 9/24/2026 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions apply including Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",This is similar to what we did last time,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,359,,2025-10-01,2025-10-01,Email,"Email - Extra 15% off Order. People who have bought Halloween last 2 years, but not this year + Halloween Browsers not buyers TY",Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL25-TC-EMAIL-TREAT15,"Extra 15% off your order with code TREAT15. Valid through 10/1/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only valid to those with a US shipping and billing address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance|Halloween,15.0
COUPON TRACKER_20260817.xlsx,357,Yes confirmed 9.18,2025-10-05,2025-12-24,Brand Marketing,Brand Marketing Direct Mail - Holiday 2025 - 20% Off,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,HOL2025-TC-BRANDMARKETING-20OFF,"20% off your order with your unique code. Valid through 12/24/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only eligible to those with a US billing and shipping address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance|Holiday,20.0
COUPON TRACKER_20260817.xlsx,358,Yes confirmed 9.18,2025-10-05,2025-12-24,Brand Marketing,Brand Marketing Direct Mail - Holiday 2025 - 20% Off,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,HOL2025-TC-BRANDMARKETING-20OFF-BATCH2,"20% off your order with your unique code. Valid through 12/24/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only eligible to those with a US billing and shipping address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance|Holiday,20.0
COUPON TRACKER_20260817.xlsx,365,Yes confirmed 10/16,2025-10-21,2025-12-20,Direct Mail,Retention Direct Mail - 15% Off Your First Order,Order Level,Unique,Unique,Unique,Manually Applied,No,"Final Sale and Clearance, 1 time use per customer, not stackable",No,Yes,HOL2025-TC-DIRECTMAIL-RETENTION,"15% off your first order with unique code. Valid through 12/20/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. Exclusions apply including Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Only valid to those with a US billing and shipping address. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Clearance,15.0
COUPON TRACKER_20260817.xlsx,361,Yes confirmed 10/16,2025-10-22,2025-10-29,Affiliate,20% off $125+ (new customers only),Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,"FA2025-TC-AFFILIATE-ENJOY20 (reusing Fall version, updated dates!)","Extra 20% off your purchase of $125 or more with code ENJOY20. Valid through 10/29/25 at 11:59 pm PST. Discount taken with code at checkout on qualifying orders. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on Final Sale, Clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Can not be combined with other codes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,363,CANCELLED,2025-10-25,2025-10-26,Email,"Email - Extra 25% off Order. Purchased L24M, has NOT purchased YTD, email marketable",Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,,,,,Clearance,25.0
COUPON TRACKER_20260817.xlsx,364,CANCELLED,2025-10-25,2025-10-26,SMS,"SMS - Extra 25% off Order. Purchased L24M, has NOT purchased YTD, email marketable",Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,,,,,Clearance,25.0
COUPON TRACKER_20260817.xlsx,362,Yes confirmed 10/16,2025-10-30,2025-11-12,Affiliate,20% off New Customers,Order Level,Vanity,Vanity,Vanity,manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,HOL2025-TC-AFFILIATE-HELLO20,"Extra 20% off your first purchase. Valid through 11/12/25 at 11:59 pm PST. Discount taken with code at checkout on qualifying orders. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on Final Sale, Clearance, giftcards, shipping or taxes. Only valid to those billing and shipping within the US. To redeem, enter code in the promo code box during checkout. Can not be combined with other codes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,293,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"20% off orders $100 or more with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,294,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"10% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,10.0
COUPON TRACKER_20260817.xlsx,295,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"25% off entire order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,25.0
COUPON TRACKER_20260817.xlsx,296,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,$7.50 Free Ship,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,Free standard shipping is valid on orders shipped to a single U.S. address (excluding AK and HI) through 11:59 PM PST on 2/21/2026. Not valid on previous orders. Hanna Andersson reserves the right to make changes to promotions at any time.,,Yes,Dresses,
COUPON TRACKER_20260817.xlsx,297,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,$10 Expired Hanna Reward,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"$10 off: Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,
COUPON TRACKER_20260817.xlsx,298,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"15% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,15.0
COUPON TRACKER_20260817.xlsx,299,Yes confirmed 1/7/25,2025-11-02,2026-02-21,CCC,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"20% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,300,Yes confirmed 1/7/25,2025-11-02,2026-02-21,PS,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,301,Yes confirmed 1/7/25,2025-11-02,2026-02-21,PS,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"10% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,10.0
COUPON TRACKER_20260817.xlsx,302,Yes confirmed 1/7/25,2025-11-02,2026-02-21,PS,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"25% off entire order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,25.0
